Id,Class,ECD (um),Count,O Wt%,Na Wt%,Mg Wt%,Si Wt%,P Wt%,S Wt%,Cl Wt%,Ca Wt%,Cu Wt%,K Wt%,Al Wt%,Cr Wt%,Fe Wt%,Ti Wt%,Zn Wt%
419,Sea aerosol (Cl),0.807319074,61832.0,65.08405805,20.83355486,0.0,0.0,0.0,0.0,14.08238113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,Sea aerosol (Cl),0.856752925,53641.0,65.78054428,20.47929168,2.656395175,0.0,0.0,0.987975206,10.09578928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,Sea aerosol (Cl),0.758834901,53917.0,60.89584827,21.44928426,2.416781895,0.0,0.0,0.0,15.23808688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,Sea aerosol (Cl),1.119332713,56990.0,73.80926609,15.69324881,4.020655528,0.0,0.0,0.0,6.476833671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,Sea aerosol (Cl),0.767128425,60304.0,67.03348756,18.71213913,2.263009921,0.0,0.0,0.0,11.99135631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,Sea aerosol (Cl),0.937851336,55733.0,61.52287722,23.05665314,1.86586678,0.0,0.0,0.0,13.55460286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,Sea aerosol (Cl),0.980727595,53749.0,60.68565845,23.25781137,2.097183838,0.0,0.0,0.0,13.9593482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,Gypsium,0.941218856,53059.0,91.27186537,0.0,0.0,0.0,0.0,3.928892687,0.0,4.799243808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,Sea aerosol (Cl),0.856752925,56419.0,62.27431893,22.99694568,1.672139391,0.0,0.0,0.608676672,12.4479197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,Sea aerosol (Cl),0.871399335,56981.0,62.57399321,23.41522872,0.0,0.0,0.0,0.0,14.01077807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,Sea aerosol (Cl),0.771241744,59744.0,64.79452252,21.66149467,0.0,0.0,0.0,0.0,13.54398578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,Sea aerosol (Cl),0.822845863,59774.0,72.20790386,17.70232171,0.0,0.0,0.0,0.0,10.08977145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,Sea aerosol (Cl),0.775333241,56693.0,58.2316339,22.55405039,2.537075616,0.0,0.0,0.0,16.67723954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,Sea aerosol (Cl),0.775333241,60977.0,62.51705885,20.70222348,2.23508738,0.0,0.0,0.0,14.54562992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,Sea aerosol (Cl),0.983948384,55840.0,56.15691543,25.00813901,1.911734417,0.0,0.0,0.0,16.9232145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,Ca rich+NaCl,0.941218856,60032.0,85.12507677,3.217917308,0.0,0.0,0.0,4.603849724,2.662895992,4.390262812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,Ca rich,0.791487752,51975.0,87.46134043,0.0,0.0,3.397279978,0.0,5.16416207,0.0,3.97721082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,Sea aerosol (Cl),1.096486785,54483.0,60.10023952,21.93340212,1.76744163,0.0,0.0,0.0,16.19891077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,Silica mixtures +NaCl,0.864107162,52905.0,82.22610354,6.657344103,0.0,7.935703546,0.0,0.288898917,2.891948819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,Metallic Cr,1.27524363,55710.0,90.18065929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.063862517,0.0,0.0,3.755480796,0.0,0.0,0.0
441,Oxygen only,0.758834901,58489.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,Oxigen+Cu(trace),0.807319074,53146.0,92.56207943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43791759,0.0,0.0,0.0,0.0,0.0,0.0
443,Sea aerosol,1.021806294,60078.0,92.46321321,7.536782324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,Sillica mixtures ,0.758834901,55436.0,85.65394282,0.0,4.688921943,4.22151275,0.0,0.0,1.863569953,3.572050482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,Sillica mixtures ,1.460298206,58610.0,79.60820198,0.0,2.778696269,7.397200912,0.0,1.789993048,0.0,0.0,0.0,0.0,4.332885891,0.0,4.093022272,0.0,0.0
446,Silica mixtures +NaCl,0.803390491,55326.0,85.07169485,6.366666406,0.0,5.22685647,0.0,0.0,3.334785625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,Sea aerosol (Cl),0.826681995,54263.0,61.81545854,22.75730222,0.0,0.0,0.0,0.0,15.42723775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,Aged Sea Aerosol,0.791487752,58441.0,73.98239374,16.72228724,2.302931435,0.0,0.0,3.340685368,3.651696444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,Sea aerosol (Cl),0.875022633,52870.0,68.87034178,22.32820541,0.0,0.0,0.0,0.0,8.801459521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,Sea aerosol (Cl),0.807319074,56276.0,60.47585607,23.43621254,0.0,0.0,0.0,0.0,16.08793437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,Aluminosillicates,1.53631764,55637.0,83.30783844,0.0,0.0,9.697423875,0.0,2.076297998,0.0,0.0,0.0,0.0,4.918436706,0.0,0.0,0.0,0.0
452,Sea aerosol (Cl),0.791487752,55594.0,57.30621815,24.27330613,2.212011814,0.0,0.0,0.0,16.20845795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,Sea aerosol (Cl),0.77940326,61756.0,63.39903474,22.21878767,1.757495478,0.0,0.0,0.0,12.62467653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,Sea aerosol (Cl),0.856752925,61283.0,67.65555143,17.68018305,2.595887706,2.03903541,0.0,0.0,10.0293383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,Sea aerosol (Cl),0.849335011,52574.0,64.28363323,22.5889042,0.0,0.0,0.0,0.0,13.12745959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,Oxygen only,0.822845863,60423.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,Sea aerosol (Cl),0.762992932,55080.0,64.2980516,22.15676457,0.0,0.0,0.0,0.0,13.5451898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,Sea aerosol (Cl),0.896454934,55425.0,62.06448078,21.55716717,2.250385471,0.0,0.0,0.0,14.12796825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,Sea aerosol (Cl),0.845601652,62000.0,64.01634216,22.45157063,1.8231038,0.0,0.0,0.0,11.7089808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,Sea aerosol (Cl),0.871399335,54853.0,60.50894856,24.61024821,0.0,0.0,0.0,0.0,14.88080025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,Sea aerosol (Cl),0.875022633,52868.0,61.14623547,23.58257622,2.1036461,0.0,0.0,0.0,13.16754371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,Aluminosillicates+NaCl,2.752159987,52031.0,76.29216313,2.029667236,1.955312863,5.699657649,0.0,1.064288337,0.647694245,3.225498646,0.0,1.713927276,4.687160626,0.0,2.018698119,0.665932242,0.0
463,Sea aerosol (Cl),1.096486785,55421.0,61.25173569,21.95177972,2.155980095,0.0,0.0,0.0,14.64050561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,Sea aerosol (Cl),0.754653961,54176.0,63.58088255,22.23854214,0.0,0.0,0.0,0.0,14.18058127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,Aged Sea Aerosol,0.967737252,55539.0,61.73638105,21.0719049,2.304349281,0.0,0.0,1.413301844,13.47406209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,Sillica mixtures ,1.012474534,58869.0,80.64126968,0.0,4.259419814,6.778434664,0.0,0.0,0.0,0.0,0.0,0.0,2.682454512,0.0,5.638425052,0.0,0.0
467,Sea aerosol (Cl),0.838085044,53956.0,64.61105943,21.73337936,0.0,0.0,0.0,0.751144392,12.9044205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,Sea aerosol (Cl),1.227199246,57677.0,58.60134959,24.7402966,1.431011781,0.0,0.0,0.0,15.22734314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,Aluminosillicates,1.150005041,53739.0,80.80628514,0.0,0.0,7.284308225,0.0,1.169070974,0.0,0.996654574,0.0,0.0,7.85516724,0.0,1.888512261,0.0,0.0
471,Aluminosillicates,1.810470618,61289.0,85.68701148,0.0,0.0,7.782247663,0.0,0.0,0.0,0.0,0.0,0.0,6.530744582,0.0,0.0,0.0,0.0
472,Sea aerosol (Cl),0.767128425,52394.0,65.74196815,20.83191127,0.0,0.0,0.0,0.0,13.42612058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,Sea aerosol (Cl),0.944574371,56750.0,59.33824182,24.86652881,0.0,0.0,0.0,0.0,15.79523087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,Sea aerosol (Cl),0.892918608,55852.0,62.78326511,22.60001302,0.0,0.0,0.0,0.0,14.61672634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,Sillica mixtures ,2.672843755,56110.0,76.66535378,0.0,1.635117643,7.583067566,0.0,0.0,0.0,0.0,0.0,1.224713121,2.047163434,0.0,10.84457636,0.0,0.0
476,False Si ,0.758834901,55431.0,95.67287564,0.0,0.0,4.327120259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,Sea aerosol (Cl),0.811228633,59506.0,75.35204291,13.54655027,3.698475659,0.0,0.0,0.0,7.402928919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,Sea aerosol (Cl),0.77940326,53036.0,68.05047393,20.82017511,0.0,0.0,0.0,0.0,11.12935245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,Sea aerosol (Cl),0.871399335,53256.0,61.56294942,21.76038921,2.10631378,0.0,0.0,0.0,14.57034647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,Sea aerosol (Cl),0.775333241,54601.0,63.96748424,21.6057986,1.943426207,0.0,0.0,0.0,12.48329505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,Sea aerosol (Cl),1.105109356,51927.0,65.1890099,21.34772688,0.0,0.0,0.0,0.0,13.46325427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,Sea aerosol (Cl),0.754653961,54790.0,61.43226624,22.40396738,1.830441691,0.0,0.0,0.0,14.33332562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,Sillica mixtures ,0.758834901,59361.0,93.33999157,0.0,0.0,5.108354241,0.0,1.551657077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,Sea aerosol (Cl),0.864107162,52541.0,58.54002237,24.04780239,0.0,0.0,0.0,0.0,15.32180458,0.0,2.090374567,0.0,0.0,0.0,0.0,0.0,0.0
485,Sea aerosol (Cl),1.003055961,54982.0,55.46628237,25.4018873,2.211271785,0.0,0.0,0.0,16.92055762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,Sea aerosol (Cl),0.791487752,52933.0,66.56410098,20.04668266,0.0,0.0,0.0,0.0,13.38922232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,Sea aerosol (Cl),0.841851737,55333.0,58.32285881,24.03106987,1.893972605,0.0,0.0,0.0,15.75210094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,Sea aerosol (Cl),0.951249891,52941.0,65.38276672,18.83107722,3.661553189,0.0,0.0,0.0,12.12460846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,Aluminosillicates+NaCl,2.752159987,61245.0,73.36549163,2.383662388,3.214066848,9.791130573,0.0,0.0,2.286729775,0.0,0.0,1.171650458,4.505771026,0.0,3.28149572,0.0,0.0
490,Sillica mixtures ,5.609650845,52403.0,80.28125763,0.0,0.0,18.60570461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.113040745,0.0,0.0,0.0
492,Sea aerosol (Cl),0.924258568,59536.0,58.56574774,23.60209376,2.450304851,0.0,0.0,0.0,15.38184583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,Sea aerosol (Cl),0.937851336,62316.0,62.93501258,22.82677144,0.0,0.0,0.0,0.0,14.23822194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,Sea aerosol (Cl),0.917386662,52496.0,61.16783619,22.76473045,0.0,0.0,0.0,0.0,16.06743783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,Sea aerosol (Cl),0.77940326,53053.0,62.06119061,22.73708284,2.098950744,0.0,0.0,0.0,13.10276985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,Sea aerosol (Cl),0.811228633,53918.0,66.10274911,21.04308456,1.945104823,0.0,0.0,0.0,10.90905741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,Sea aerosol (Cl),1.003055961,57232.0,59.66464877,23.70922118,1.99331101,0.0,0.0,0.0,14.63282257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,Sea aerosol (Cl),1.150005041,60281.0,56.35992289,26.07175708,0.0,0.0,0.0,0.0,17.56832451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,Sea aerosol (Cl),1.034117657,54284.0,62.4818027,24.38450009,0.0,0.0,0.0,0.0,13.13370168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,Aluminosillicates,2.233005074,54711.0,78.97261381,0.0,3.003722988,9.707949311,0.0,0.0,1.178525295,0.0,0.0,0.0,4.107385129,0.0,3.029798344,0.0,0.0
501,Sea aerosol (Cl),0.775333241,53078.0,66.60069227,21.02961093,0.0,0.0,0.0,0.0,12.36969009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,Sillica mixtures ,0.845601652,53750.0,85.35236716,0.0,0.0,5.64706549,0.0,0.0,0.0,0.0,0.0,0.0,2.974680439,0.0,6.025888771,0.0,0.0
503,Sea aerosol (Cl),0.811228633,53560.0,63.36533427,22.18867391,0.0,0.0,0.0,0.0,14.44599181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,Ca rich+NaCl,1.198504116,53071.0,79.86295223,4.4427488,1.207296643,0.0,0.0,5.676028877,2.639262192,6.171713024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,Sea aerosol (Cl),0.767128425,54125.0,61.08876467,22.3527655,1.931638643,0.0,0.0,0.0,14.62682635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,Sea aerosol (Cl),0.864107162,59988.0,64.43371773,21.98745757,0.0,0.0,0.0,0.0,13.57882619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,No Classification,0.996727469,59559.0,85.53859591,5.123608187,0.0,0.0,0.0,4.782241955,0.0,4.555559158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,Sea aerosol (Cl),0.758834901,56252.0,66.29702449,22.39026278,0.0,0.0,0.0,0.0,11.31270826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,Ca rich,2.806798766,60953.0,79.17927504,0.0,0.905086938,4.81518954,0.0,5.957804993,0.0,5.87195456,0.0,1.85681656,1.413870603,0.0,0.0,0.0,0.0
510,Oxygen only,0.996727469,54498.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,Sea aerosol (Cl),0.856752925,52571.0,62.7006948,22.56373614,0.0,0.0,0.0,0.0,14.73557651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,Sea aerosol (Cl),0.822845863,54234.0,60.37934422,23.94558489,0.0,0.0,0.0,0.0,15.67507386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,Sea aerosol (Cl),0.845601652,60058.0,71.22048736,20.68709731,0.0,0.0,0.0,0.0,8.092418313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,Sea aerosol (Cl),0.878630989,55480.0,59.75150466,23.07043821,2.178252488,0.0,0.0,0.0,14.99980241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,Sea aerosol (Cl),0.826681995,53364.0,66.19184017,23.1721729,0.0,0.0,0.0,0.0,10.63599363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,Oxygen only,0.771241744,59703.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,Sea aerosol (Cl),0.834301345,55819.0,83.46534967,8.059422672,0.0,0.0,0.0,0.0,8.475229144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,Sillica,1.10224266,58733.0,85.10414958,0.0,0.0,14.89584595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,Sea aerosol (Cl),0.899977363,59920.0,64.90856409,18.36092621,3.424298763,0.0,0.0,0.0,13.30621541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,Oxygen only,0.803390491,57925.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,Sillica mixtures ,1.762655122,55798.0,85.33959389,0.0,0.0,12.35464588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.305764891,0.0,0.0
522,Sillica mixtures ,0.871399335,61930.0,86.15086675,0.0,0.0,9.076441079,0.0,0.0,0.0,0.0,0.0,0.0,4.772700369,0.0,0.0,0.0,0.0
523,Sea aerosol (Cl),0.856752925,53906.0,63.77530098,22.89218307,0.0,0.0,0.0,0.0,13.33252341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,Sea aerosol (Cl),0.853052031,60350.0,65.17721415,21.86814547,0.0,0.0,0.0,0.0,12.95464635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,Oxygen +K,0.853052031,58844.0,96.89318538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.106809221,0.0,0.0,0.0,0.0,0.0
526,Sea aerosol (Cl),0.853052031,52382.0,59.77922082,24.03507233,0.0,0.0,0.0,0.0,16.18570536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,Gypsium,1.294939678,55676.0,89.31739926,0.0,0.0,0.0,0.0,4.575677589,1.880677603,4.226253554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,Sea aerosol (Cl),0.875022633,52523.0,69.69091892,19.84167993,2.892775275,0.0,0.0,0.0,7.574622333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,Aged Sea Aerosol,0.838085044,53807.0,62.61807084,21.82453424,0.0,0.0,0.0,1.49115175,14.06624615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,Sea aerosol (Cl),1.299817057,57072.0,57.04315901,23.41654003,2.314733155,0.0,0.0,0.0,17.225568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,Aluminosillicates,2.914089319,57050.0,76.95541382,1.67905204,1.778002456,10.60082614,0.0,0.0,0.0,0.79316115,0.0,0.0,5.174717307,0.0,3.01882904,0.0,0.0
532,Oxygen only,1.116502537,61252.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,Oxygen only,0.913931333,59721.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,Sea aerosol (Cl),0.826681995,62210.0,73.21563959,20.08659691,0.0,0.0,0.0,0.0,6.697763503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,Sea aerosol (Cl),0.996727469,54432.0,59.45346951,22.07251638,1.967999712,0.0,0.0,0.0,16.50601476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,Sea aerosol (Cl),0.845601652,54462.0,63.55012655,20.54115236,3.015721031,0.0,0.0,0.0,12.89300472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,Sillica mixtures ,1.384675205,56016.0,81.26138449,0.0,4.24124375,5.268481746,0.0,0.0,4.059008509,3.875096515,0.0,0.0,0.320528471,0.0,0.974255893,0.0,0.0
538,Sea aerosol (Cl),0.822845863,60510.0,71.40085101,18.81615967,0.0,1.149004884,0.0,0.0,8.633987606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,Sea aerosol (Cl),0.81511944,61317.0,64.85572457,21.45458758,0.0,0.0,0.0,0.0,13.68968636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,Aged Sea Aerosol,0.762992932,60052.0,86.61444187,5.328932405,0.0,0.0,0.0,5.360774696,0.0,0.0,0.0,2.695850097,0.0,0.0,0.0,0.0,0.0
541,Sea aerosol (Cl),0.871399335,54556.0,64.58607912,19.97102648,2.028591558,0.0,0.0,0.0,13.41430545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,Sea aerosol (Cl),0.885803606,58210.0,57.62653947,23.77519459,2.559167705,0.0,0.0,0.0,16.0390988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,Sea aerosol (Cl),0.974254074,55480.0,58.95207524,25.08691549,0.0,0.0,0.0,0.0,15.96100032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,Sea aerosol (Cl),1.058310815,61901.0,66.05345607,22.40218669,0.0,0.0,0.0,0.0,11.54436097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,Oxygen only,0.951249891,57072.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,Sea aerosol (Cl),0.987158664,53483.0,60.95370054,22.70918638,0.0,0.0,0.0,0.0,16.33711159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,Oxygen only,0.961176245,59920.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,Sea aerosol (Cl),0.892918608,54842.0,57.98168182,23.64504486,1.917105354,0.0,0.0,0.0,14.77237791,0.0,1.683794521,0.0,0.0,0.0,0.0,0.0,0.0
549,Sea aerosol (Cl),0.860437901,54781.0,64.33227062,20.88730335,1.812897064,0.0,0.0,0.0,12.96752393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,Oxygen only,0.77940326,57862.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,Sulfate aerosol,0.799442602,59990.0,94.08210516,0.0,0.0,0.0,0.0,5.917900428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,Sea aerosol (Cl),0.767128425,53979.0,62.43050098,21.87220901,1.992792264,0.0,0.0,0.0,13.70449513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,Sea aerosol (Cl),0.896454934,52707.0,64.8137331,22.7977708,0.0,0.0,0.0,0.0,12.38850206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,Gypsium,1.676170088,58863.0,83.30612183,1.650662348,0.0,0.0,0.0,7.167532295,1.050245948,6.825442612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,Sea aerosol (Cl),0.849335011,58783.0,63.94273639,23.3154729,1.819172874,0.0,0.0,0.0,10.92261821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,Sulfate aerosol,0.803390491,62158.0,91.76497459,0.0,0.0,0.0,0.0,8.235029876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,Metallic Cr,0.830500408,57854.0,90.10057449,0.0,0.0,0.0,0.0,0.0,3.145509213,0.0,0.0,0.0,0.0,6.753915548,0.0,0.0,0.0
558,Sillica mixtures ,0.90348606,56228.0,89.67159986,0.0,0.0,6.66250363,0.0,0.0,0.0,0.0,0.0,2.13554427,1.530346461,0.0,0.0,0.0,0.0
559,Sea aerosol (Cl),0.927675432,52144.0,62.52885461,24.27635044,0.0,0.0,0.0,0.0,13.19479793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,Sea aerosol (Cl),0.885803606,53774.0,64.36340213,20.75336128,2.079427242,0.0,0.0,0.0,12.80380189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,Aluminosillicates,1.848517137,58681.0,75.20344853,4.478693008,0.0,11.76187098,0.0,0.0,0.0,2.519126795,0.0,0.0,6.036862358,0.0,0.0,0.0,0.0
562,Sea aerosol (Cl),0.754653961,52916.0,67.40701199,19.40971911,2.209769934,0.0,0.0,0.0,10.9735027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,Sea aerosol (Cl),0.754653961,52544.0,67.56753922,20.56338042,0.0,0.0,0.0,0.0,11.86908409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,Sea aerosol (Cl),0.951249891,53751.0,58.16931725,23.24193865,2.107994631,0.0,0.0,0.0,16.48075581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,Sea aerosol (Cl),0.771241744,52632.0,63.91050816,20.6132099,2.075729333,0.0,0.0,0.0,13.40056211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,Sea aerosol (Cl),0.961176245,55267.0,63.99610639,22.55515307,1.815206744,0.0,0.0,0.0,11.63353696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,Sea aerosol (Cl),0.896454934,55337.0,61.50306463,22.7823928,0.0,0.0,0.0,0.0,15.71455151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,Silica mixtures +NaCl,3.843881969,58092.0,80.67786098,3.57725285,0.0,9.042643756,0.0,1.158923376,1.128100883,0.0,0.0,0.0,0.0,0.0,4.415216669,0.0,0.0
569,Sea aerosol (Cl),0.882224587,61897.0,61.876297,23.32562953,0.0,0.0,0.0,0.0,14.79807645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,Sea aerosol (Cl),0.913931333,53483.0,62.72276044,22.72376865,0.0,0.0,0.0,0.0,14.55346793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,Sea aerosol (Cl),0.762992932,61639.0,65.93136787,20.64048201,2.285158448,0.0,0.0,0.0,11.14299372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,Sea aerosol (Cl),0.758834901,62593.0,67.16410518,20.71177959,0.0,0.0,0.0,0.0,12.12411225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,Oxygen only,0.853052031,53569.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,Sea aerosol (Cl),0.799442602,60956.0,71.00868821,17.4574405,0.0,0.0,0.0,0.0,11.53387055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
