Id,Class,ECD (um),Count,O Wt%,Na Wt%,Mg Wt%,Al Wt%,Si Wt%,Cl Wt%,K Wt%,Ca Wt%,Ti Wt%,Fe Wt%,Cu Wt%,P Wt%,Mn Wt%,Zn Wt%,S Wt%,Cr Wt%
8439,Aluminosillicates,1.222032068,55578.0,80.7323575,2.980981767,0.0,3.783549741,10.44123769,0.0,0.0,0.0,0.0,2.061873861,0.0,0.0,0.0,0.0,0.0,0.0
8440,Aluminosillicates,1.500899456,53081.0,78.35692763,5.190586671,0.0,2.794594876,11.36911586,0.0,0.988882035,0.0,0.0,1.299888082,0.0,0.0,0.0,0.0,0.0,0.0
8441,Aluminosillicates,2.092568331,59307.0,79.07212377,2.873846143,0.0,2.649566531,13.63948435,0.0,1.764990203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8442,No Classification,2.386425362,57714.0,68.91146302,0.0,16.38424993,0.0,8.7247096,0.0,0.0,0.0,0.0,5.979574099,0.0,0.0,0.0,0.0,0.0,0.0
8443,Aluminosillicates,1.582975503,55982.0,80.10770679,0.0,0.0,2.180717699,6.576597691,0.0,0.0,0.982158165,0.0,10.15281603,0.0,0.0,0.0,0.0,0.0,0.0
8444,Aluminosillicates,3.951838418,55097.0,74.30883646,3.514574468,0.0,6.964943558,12.11512983,0.0,0.0,3.096512891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8491,Aluminosillicates,3.81496466,58956.0,70.2568531,2.321449667,2.079895884,3.059247509,12.0576486,0.0,0.322546065,2.959437668,1.213074569,5.729854479,0.0,0.0,0.0,0.0,0.0,0.0
8492,Aluminosillicates,2.192973569,55363.0,78.46729159,1.980917715,0.0,1.507621165,5.634458363,0.0,0.0,0.862979796,4.102937505,7.443802804,0.0,0.0,0.0,0.0,0.0,0.0
8493,Aluminosillicates,2.080437398,55929.0,75.87317228,4.869390652,0.0,5.067386106,12.13894263,0.0,1.363133267,0.0,0.0,0.687983911,0.0,0.0,0.0,0.0,0.0,0.0
8494,Aluminosillicates,8.705274996,54711.0,65.21106362,2.083450928,1.60665866,3.871727362,13.53028715,0.0,0.566849206,3.475536406,1.718984731,7.935445756,0.0,0.0,0.0,0.0,0.0,0.0
8495,Aluminosillicates,1.492443617,55171.0,84.49726105,0.0,0.0,3.349673003,6.402867287,0.0,0.0,1.233534142,0.0,4.516651854,0.0,0.0,0.0,0.0,0.0,0.0
8496,Sillica mixtures ,1.90914029,54906.0,79.09749746,2.209471352,1.550210733,0.462967344,9.12642777,0.0,0.0,1.3531629,0.994363427,5.20591028,0.0,0.0,0.0,0.0,0.0,0.0
8497,Aluminosillicates,1.967896767,55281.0,79.06968594,3.373514861,0.0,3.739291057,9.409204125,0.0,0.0,1.31344758,0.683553517,2.411299944,0.0,0.0,0.0,0.0,0.0,0.0
8498,Aluminosillicates,3.521718485,52179.0,72.08560705,0.0,4.418542609,3.072922677,11.12867892,0.0,0.0,4.02796492,0.710714608,4.555567726,0.0,0.0,0.0,0.0,0.0,0.0
8499,Sillica mixtures ,1.386958265,58058.0,79.53592539,0.0,3.196047619,0.49347505,8.574620634,0.0,0.0,3.975645825,0.0,4.224283248,0.0,0.0,0.0,0.0,0.0,0.0
8500,Metallic Fe,1.645691726,60235.0,76.00646615,0.0,0.0,0.0,1.245276444,0.0,0.0,0.0,8.936914057,13.81134242,0.0,0.0,0.0,0.0,0.0,0.0
8501,Aluminosillicates,1.113665169,54436.0,83.68963003,3.838228434,0.0,1.334119868,11.13802195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8502,Aluminosillicates,1.147250534,56447.0,82.17433095,0.0,1.975258254,1.654589176,7.72646293,0.0,0.0,1.840933971,0.0,4.628416151,0.0,0.0,0.0,0.0,0.0,0.0
8503,Ca rich,2.233005074,52921.0,81.0698092,0.0,1.962747984,1.906180382,5.089970678,0.0,0.0,6.741566211,0.0,3.229726851,0.0,0.0,0.0,0.0,0.0,0.0
8564,Aluminosillicates,1.396053171,55644.0,82.59616494,0.0,2.290982008,2.044700272,7.613670081,0.0,0.0,1.945999078,0.0,3.508495167,0.0,0.0,0.0,0.0,0.0,0.0
8565,Aluminosillicates,2.086511681,58806.0,77.44324207,0.0,0.0,4.068846628,6.84851408,0.0,0.0,0.0,1.244820654,10.39457694,0.0,0.0,0.0,0.0,0.0,0.0
8566,Aluminosillicates,2.454398492,58309.0,77.19866037,3.73108834,0.0,5.579051003,11.34465411,0.0,0.0,2.146550454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8567,Sillica mixtures ,1.090700534,60539.0,81.38235211,0.0,3.844937682,0.0,8.43681246,0.0,0.0,2.236448787,0.0,4.099445045,0.0,0.0,0.0,0.0,0.0,0.0
8568,Aluminosillicates,1.321542524,56384.0,78.47018838,2.812995948,0.0,4.985678941,7.937065512,0.0,0.0,2.112939209,0.0,3.681138158,0.0,0.0,0.0,0.0,0.0,0.0
8569,Aluminosillicates,1.031053598,55205.0,80.32394052,3.01663354,0.0,6.067422032,8.294237405,0.0,0.0,2.297766879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8570,Aluminosillicates,2.294501069,59128.0,77.23237872,0.0,3.451708332,4.355585203,9.108222276,0.0,0.0,1.062654797,0.0,4.789451137,0.0,0.0,0.0,0.0,0.0,0.0
8571,Mainly O,1.079034952,53482.0,85.13826728,0.0,0.0,0.0,4.732421786,0.0,0.0,0.0,0.0,10.1293087,0.0,0.0,0.0,0.0,0.0,0.0
8572,Aluminosillicates,3.603423275,52095.0,73.47006202,3.422214836,0.0,3.423059359,14.57936913,0.0,1.506296173,0.0,0.992259476,2.606745996,0.0,0.0,0.0,0.0,0.0,0.0
8573,Aluminosillicates,2.354391354,53769.0,76.80379748,4.222173989,0.0,2.604799531,13.08118254,0.0,1.048962679,0.70993891,0.0,1.52914552,0.0,0.0,0.0,0.0,0.0,0.0
8574,Sillica mixtures ,1.147250534,54791.0,81.90236092,0.0,3.332692757,0.0,7.79421553,0.0,0.0,3.475204483,0.0,3.495541215,0.0,0.0,0.0,0.0,0.0,0.0
8575,Sillica mixtures ,1.006205281,54868.0,86.61437631,3.888926655,0.0,0.0,7.608053833,0.0,0.0,0.0,0.0,1.888649911,0.0,0.0,0.0,0.0,0.0,0.0
8576,Aluminosillicates,2.643085048,55846.0,73.26560616,2.564049512,3.010345809,3.160917759,10.01196057,0.0,0.0,2.773533762,0.0,5.213582143,0.0,0.0,0.0,0.0,0.0,0.0
8613,Sillica mixtures ,1.04325584,55109.0,85.03706455,0.0,0.0,0.532119116,6.64075017,0.0,0.0,0.0,0.0,2.638908103,0.0,0.0,0.0,0.0,0.0,0.0
8614,Aluminosillicates,1.190558145,56450.0,86.85752153,0.0,0.0,2.618608996,7.961621881,0.0,0.0,2.562254854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8615,Aluminosillicates,2.104629344,53487.0,89.37029839,0.0,0.0,2.106389962,8.523315191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8616,Sillica mixtures ,1.179880277,53823.0,88.69106174,0.0,0.0,0.888405554,10.42052954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8617,Aluminosillicates,3.177920618,53126.0,74.94338751,2.163703181,2.597546577,3.722062707,10.22658646,0.0,0.0,3.041122109,0.0,3.305587918,0.0,0.0,0.0,0.0,0.0,0.0
8618,Aluminosillicates,2.134483733,56489.0,75.81105232,3.768175095,0.0,4.998453707,11.82202622,0.0,0.0,2.083062008,0.0,1.517228782,0.0,0.0,0.0,0.0,0.0,0.0
8619,Aluminosillicates,3.189845315,58598.0,76.9022584,0.0,3.552734479,1.075679902,8.517050743,0.0,0.0,2.681812271,1.077531185,6.192940474,0.0,0.0,0.0,0.0,0.0,0.0
8620,Aluminosillicates,1.169104889,58321.0,82.24335909,3.98363173,0.0,1.825016178,11.94799542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8621,Aluminosillicates,1.882437712,53909.0,79.53854203,0.0,3.038909845,1.927900501,7.996267825,0.0,0.0,2.473350614,0.819493551,4.205546528,0.0,0.0,0.0,0.0,0.0,0.0
8622,Sillica mixtures ,1.282665091,55147.0,86.32041216,0.0,0.0,0.493427878,7.398136705,0.0,0.0,1.403374784,1.143628825,3.241021931,0.0,0.0,0.0,0.0,0.0,0.0
8623,Aluminosillicates,2.933567296,59140.0,74.92675185,3.130801767,1.49493143,3.533408791,10.10869443,0.0,0.0,2.011466585,0.697480794,4.096465558,0.0,0.0,0.0,0.0,0.0,0.0
8624,Aluminosillicates,3.851282754,57218.0,71.43406868,3.964036703,0.0,7.492307574,14.34282959,0.0,0.0,2.766758017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8625,Aluminosillicates,3.006011965,61309.0,74.02477264,1.988340542,2.211514488,2.549552731,10.85582972,0.0,0.441200146,3.049788997,1.125985384,3.753014654,0.0,0.0,0.0,0.0,0.0,0.0
8655,Sillica mixtures ,1.282665091,53311.0,84.36576724,0.0,1.949958876,0.0,9.227799624,0.0,0.0,0.0,0.0,4.456473887,0.0,0.0,0.0,0.0,0.0,0.0
8656,Aluminosillicates,2.495307951,55864.0,75.61552525,3.419831768,0.0,5.429685861,12.24809289,0.0,0.0,3.286868334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8657,Aluminosillicates,5.058621374,55883.0,72.11995125,2.645293251,1.297112182,5.255674571,12.04835325,0.0,0.459548831,1.830883883,0.563621381,3.779564425,0.0,0.0,0.0,0.0,0.0,0.0
8658,Aluminosillicates,2.643085048,57721.0,76.96765065,0.0,2.490359172,3.104314767,8.644227684,0.0,0.0,2.892708778,0.624155952,5.276572704,0.0,0.0,0.0,0.0,0.0,0.0
8659,Aluminosillicates,1.377803325,60321.0,79.00408506,2.265499532,2.52181273,2.287028171,9.301540256,0.0,0.0,2.099052072,0.0,2.520994097,0.0,0.0,0.0,0.0,0.0,0.0
8660,Aluminosillicates,2.599634115,54287.0,77.36403942,0.0,2.721570246,1.469860598,8.229085803,0.0,0.0,2.334391512,1.672445238,6.208593771,0.0,0.0,0.0,0.0,0.0,0.0
8661,Aluminosillicates,3.064386579,59967.0,73.00650477,2.26305034,5.545893312,4.060766846,10.70510894,0.0,0.0,2.255490236,0.0,2.163186483,0.0,0.0,0.0,0.0,0.0,0.0
8662,Metallic Fe,1.282665091,57201.0,75.71187019,0.0,0.0,0.0,3.063712642,0.0,0.0,0.0,3.458549827,17.76586473,0.0,0.0,0.0,0.0,0.0,0.0
8663,Sillica,1.848517137,55051.0,81.09161854,0.0,0.0,0.0,18.90838146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8664,Aluminosillicates,1.055317002,56463.0,80.96845746,5.717988312,0.0,2.879245579,10.43431386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8665,No Classification,1.232344758,54933.0,71.7458725,0.0,5.810629576,0.0,7.477832586,0.0,0.0,0.0,0.0,14.96566385,0.0,0.0,0.0,0.0,0.0,0.0
8666,Aluminosillicates,3.076751337,58772.0,75.90497732,0.0,3.148853034,1.527510304,8.46734345,0.0,0.0,2.860515751,1.253457647,6.83734268,0.0,0.0,0.0,0.0,0.0,0.0
8667,Sillica mixtures ,1.550666482,58162.0,87.422961,0.0,0.0,0.595630193,11.98140681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8710,Aluminosillicates,6.118439695,62220.0,69.11614537,1.997919939,2.423463203,2.554490045,13.09430748,0.0,0.440148218,3.608926386,1.21498676,5.549629033,0.0,0.0,0.0,0.0,0.0,0.0
8711,Aluminosillicates,3.690181563,59351.0,71.14437222,4.023828357,0.0,6.932777911,13.83125186,0.0,0.0,3.469679132,0.0,0.598086137,0.0,0.0,0.0,0.0,0.0,0.0
8712,Aluminosillicates,1.262777606,60595.0,78.64974141,3.666868433,0.0,6.583531946,9.047273546,0.0,0.0,2.052587457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8713,Aluminosillicates,4.92167085,57022.0,71.703583,2.376100607,1.378004905,4.911659285,12.85409182,0.0,0.519652944,1.988546364,0.702314125,3.566039354,0.0,0.0,0.0,0.0,0.0,0.0
8714,Aluminosillicates,3.445426726,55552.0,74.41530824,2.623417415,1.195279323,5.167032406,10.98994911,0.0,0.0,2.260003053,0.370008335,2.97899209,0.0,0.0,0.0,0.0,0.0,0.0
8715,Sillica,1.331084471,57001.0,81.7948997,0.0,0.0,0.0,18.20510626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8716,Aluminosillicates,2.104629344,52587.0,73.0899632,2.46718023,2.153756097,3.845389187,11.66069508,0.0,0.0,2.662096918,0.0,4.120922089,0.0,0.0,0.0,0.0,0.0,0.0
8717,Aluminosillicates,2.163926279,53009.0,76.87833309,3.977109492,0.0,4.901543632,9.55484286,0.0,0.0,1.594628766,0.55652638,1.480223611,1.056796126,0.0,0.0,0.0,0.0,0.0
8718,Aluminosillicates,1.311931178,57256.0,83.10873508,3.451034054,0.0,3.583504632,8.367633075,0.0,0.0,1.489084587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8719,Aluminosillicates,1.475386558,58893.0,80.4017365,2.907183021,0.0,5.333206058,9.712538123,0.0,0.0,1.645329967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8720,Sillica mixtures ,1.386958265,54954.0,86.55922413,0.0,0.0,0.22429009,8.049277216,0.0,0.0,2.376976982,0.0,2.79023461,0.0,0.0,0.0,0.0,0.0,0.0
8721,Aluminosillicates,2.175591734,54208.0,75.07482767,4.399182647,0.0,6.624527276,11.81585267,0.0,0.0,2.085614577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8722,Aluminosillicates,3.441751603,60154.0,74.08354878,2.057252266,2.008099295,3.004504181,10.08743346,0.0,0.330781494,2.506274544,1.253079809,4.669032618,0.0,0.0,0.0,0.0,0.0,0.0
8767,Aluminosillicates,1.405089208,55062.0,84.59041715,0.0,0.0,3.219036013,12.19055131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8768,Sillica mixtures ,1.475386558,53916.0,75.94111562,0.0,5.621165782,0.170137885,9.989392757,0.0,0.0,3.369184956,0.0,4.909005389,0.0,0.0,0.0,0.0,0.0,0.0
8769,Aluminosillicates,3.70045587,55489.0,74.43774343,3.54126431,0.0,5.800651386,11.28595099,0.0,0.0,3.246799484,0.0,1.687585935,0.0,0.0,0.0,0.0,0.0,0.0
8770,Aluminosillicates,2.104629344,56202.0,77.26139426,2.934054658,0.0,6.585688144,10.25471836,0.0,0.0,2.964145131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8771,Aluminosillicates,2.972140327,52816.0,71.67252898,1.536076702,3.19743976,4.591852054,10.94354168,0.0,0.0,3.515219316,0.426397845,4.116955027,0.0,0.0,0.0,0.0,0.0,0.0
8772,Aluminosillicates,3.322001632,59543.0,76.9877553,1.660063304,1.57156419,3.665425628,9.44018811,0.0,0.523552857,2.047313191,0.499385549,3.604762629,0.0,0.0,0.0,0.0,0.0,0.0
8773,Aluminosillicates,2.459549386,62207.0,74.9022007,3.273658454,0.0,7.17773959,11.17628515,0.0,0.0,2.686101198,0.0,0.784015749,0.0,0.0,0.0,0.0,0.0,0.0
8774,Aluminosillicates,2.920596412,62169.0,72.56644368,2.036364935,2.761786804,2.954655886,10.88670343,0.0,0.0,3.263758495,0.662445743,4.867832735,0.0,0.0,0.0,0.0,0.0,0.0
8775,Aluminosillicates,2.321915435,55885.0,75.71051717,1.55956354,3.289231658,3.722367436,9.755471349,0.0,0.0,2.774653025,0.0,3.188197315,0.0,0.0,0.0,0.0,0.0,0.0
8776,Aluminosillicates,1.614638149,58794.0,78.71187329,2.352758497,0.0,7.272970676,8.831894398,0.0,0.0,2.830494009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8777,Aluminosillicates,1.10224266,54413.0,86.3260448,0.0,0.0,3.849290684,4.991038144,0.0,0.0,0.0,1.364517119,3.469106928,0.0,0.0,0.0,0.0,0.0,0.0
8778,Aluminosillicates,3.089066602,59979.0,75.48927069,2.175901458,1.264454331,2.09560059,11.69205159,0.0,0.765245548,0.620629173,0.883818418,5.013027415,0.0,0.0,0.0,0.0,0.0,0.0
8779,Sillica mixtures ,0.993548107,60322.0,85.33968329,3.801587969,0.0,0.0,8.73034969,0.0,0.0,0.0,0.0,2.128385194,0.0,0.0,0.0,0.0,0.0,0.0
8835,Aluminosillicates,3.585819734,55547.0,74.22389984,2.268205769,2.658380009,2.992316894,10.8044818,0.0,0.0,2.779833972,0.372086884,3.900789469,0.0,0.0,0.0,0.0,0.0,0.0
8836,Aluminosillicates,2.950773117,58402.0,76.16358399,2.216452174,1.617785729,3.348601609,13.53977472,0.0,0.845020078,0.681467727,0.0,1.587310806,0.0,0.0,0.0,0.0,0.0,0.0
8837,Aluminosillicates,3.241012046,52855.0,69.31867003,1.877797954,2.407065034,4.346295074,11.72002107,0.0,0.0,3.15111801,1.364079863,5.814952403,0.0,0.0,0.0,0.0,0.0,0.0
8838,Aluminosillicates,3.051971728,52921.0,76.36141181,1.884656027,2.026974969,3.768036142,8.803922683,0.0,0.0,2.298661135,0.907703303,3.948633373,0.0,0.0,0.0,0.0,0.0,0.0
8839,Aluminosillicates,1.190558145,53008.0,80.58758378,3.848982602,0.0,3.733355179,11.83008179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8840,Aluminosillicates,2.454398492,56581.0,77.91402936,4.392830655,0.793936662,3.523933887,9.465743601,0.0,0.0,0.840304513,0.516976463,2.552252635,0.0,0.0,0.0,0.0,0.0,0.0
8841,Sillica mixtures ,1.018705205,59447.0,86.72581315,0.0,0.0,0.0,7.252068073,0.0,0.0,1.382245403,0.0,4.639871418,0.0,0.0,0.0,0.0,0.0,0.0
8842,Aluminosillicates,2.381116289,58614.0,77.20544338,1.568153501,2.086046338,1.806358248,9.789269418,0.0,0.0,2.054056898,0.89335395,4.597323388,0.0,0.0,0.0,0.0,0.0,0.0
8843,Aluminosillicates,1.902499782,57913.0,73.47518206,3.82784158,0.0,8.15570429,10.98434106,0.0,0.0,2.908291481,0.0,0.648640888,0.0,0.0,0.0,0.0,0.0,0.0
8844,Aluminosillicates,1.999793444,53175.0,75.61604381,0.0,4.757729918,1.620793529,10.72680429,0.0,0.0,3.312757239,0.0,3.965862095,0.0,0.0,0.0,0.0,0.0,0.0
8845,Metallic Fe,3.510921162,61858.0,65.0695622,0.0,0.0,0.0,0.655643456,0.0,0.0,0.0,15.53055495,18.74424666,0.0,0.0,0.0,0.0,0.0,0.0
8846,Sillica mixtures ,1.079034952,58684.0,82.04206824,0.0,3.38735655,0.0,8.042896539,0.0,0.0,3.535523266,0.0,2.992162295,0.0,0.0,0.0,0.0,0.0,0.0
8847,Aluminosillicates,1.509307922,56622.0,74.30535555,0.0,2.409460209,2.105657198,8.449566364,0.0,0.0,3.041781299,1.895343699,7.792836428,0.0,0.0,0.0,0.0,0.0,0.0
8905,Aluminosillicates,1.90914029,55539.0,80.48786521,0.0,1.778226532,3.801737353,9.426535666,0.0,0.0,2.074346319,0.0,2.431288362,0.0,0.0,0.0,0.0,0.0,0.0
8906,No Classification,1.190558145,54838.0,75.38110614,0.0,11.10591367,0.0,7.410465926,0.0,0.0,0.0,0.0,6.102523208,0.0,0.0,0.0,0.0,0.0,0.0
8907,Sillica mixtures ,1.44942465,54680.0,85.91470718,0.0,0.0,0.0,7.18222782,0.0,0.0,0.0,0.0,6.903068721,0.0,0.0,0.0,0.0,0.0,0.0
8908,Aluminosillicates,1.698670022,54856.0,77.36743689,4.547264799,0.0,3.063680604,9.711744636,0.0,0.0,1.884416863,0.810362864,2.6150994,0.0,0.0,0.0,0.0,0.0,0.0
8909,Aluminosillicates,1.10224266,53360.0,80.9259057,3.206598386,0.0,2.450134233,11.27177477,0.0,2.14557983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8910,Aluminosillicates,1.806972121,53332.0,77.5218308,2.467993833,1.993523911,1.997151785,11.00775152,0.0,0.0,1.94010213,0.0,3.071645461,0.0,0.0,0.0,0.0,0.0,0.0
8911,Sillica mixtures ,1.067241867,52662.0,81.45629168,0.0,3.728210181,0.0,6.940029562,0.0,0.0,2.107158117,0.0,3.255081549,2.513220161,0.0,0.0,0.0,0.0,0.0
8912,Aluminosillicates,1.509307922,55551.0,81.36423826,3.021217883,0.0,1.214156486,11.75872311,0.0,1.33494949,0.0,0.0,1.306706574,0.0,0.0,0.0,0.0,0.0,0.0
8913,Aluminosillicates,1.158229259,56376.0,79.20571566,3.688469902,0.0,3.463818505,9.512104839,0.0,0.0,1.795196719,0.0,2.3346968,0.0,0.0,0.0,0.0,0.0,0.0
8914,Aluminosillicates,1.414067505,57239.0,83.10167789,0.0,0.0,2.287773229,12.31021583,0.0,1.190597005,0.0,0.0,1.109726448,0.0,0.0,0.0,0.0,0.0,0.0
8915,Sillica mixtures ,1.431855217,55017.0,78.51771712,0.0,4.539235309,0.0,9.005855769,0.0,0.0,3.219413757,0.0,4.717774689,0.0,0.0,0.0,0.0,0.0,0.0
8916,Aluminosillicates,1.542483488,53261.0,84.09895897,0.0,1.766160503,1.640406251,8.364124596,0.0,0.0,0.0,2.053465694,2.076863125,0.0,0.0,0.0,0.0,0.0,0.0
8917,Aluminosillicates,3.781645553,54726.0,71.59631848,3.987172246,0.0,7.776998729,13.19874376,0.0,0.0,2.709796838,0.0,0.73097446,0.0,0.0,0.0,0.0,0.0,0.0
8951,Aluminosillicates,1.614638149,60069.0,83.84167552,0.0,0.0,1.623684168,8.941978216,0.0,0.0,1.644817926,0.0,3.947835788,0.0,0.0,0.0,0.0,0.0,0.0
8952,Aluminosillicates,2.666918579,52514.0,75.77714324,1.812097616,2.721821144,3.250320628,9.503403306,0.0,0.0,2.407544851,0.405715592,4.121949524,0.0,0.0,0.0,0.0,0.0,0.0
8953,Aluminosillicates,4.313206653,54266.0,76.15853548,2.100047655,0.884625316,3.29977423,11.58832386,0.0,0.522280438,1.052171364,0.620451476,3.773793951,0.0,0.0,0.0,0.0,0.0,0.0
8954,Aluminosillicates,4.002749868,54799.0,70.81553936,3.643021733,0.0,4.867048562,15.92585593,0.0,0.496451091,1.840445399,0.0,2.4116477,0.0,0.0,0.0,0.0,0.0,0.0
8955,Aluminosillicates,0.993548107,53656.0,82.35333562,0.0,0.0,2.978577837,8.429191262,0.0,0.0,1.41899297,0.0,0.0,0.0,4.819902778,0.0,0.0,0.0,0.0
8956,Sillica mixtures ,1.201141092,54449.0,79.48209643,0.0,0.0,0.0,8.879862726,0.0,0.0,0.0,2.080956846,9.557089955,0.0,0.0,0.0,0.0,0.0,0.0
8957,Aluminosillicates,1.862159515,54527.0,76.68229938,3.139992431,0.0,5.981734768,10.26082262,0.0,0.0,2.446324565,0.0,1.488822885,0.0,0.0,0.0,0.0,0.0,0.0
8958,Aluminosillicates,1.414067505,58304.0,79.042238,2.884986252,0.0,5.028835684,9.36652571,0.0,0.0,2.667861991,0.0,1.009554509,0.0,0.0,0.0,0.0,0.0,0.0
8959,Metallic Fe,1.006205281,60067.0,83.66904259,0.0,0.0,0.0,3.376940638,0.0,0.0,0.0,2.423416078,10.53059548,0.0,0.0,0.0,0.0,0.0,0.0
8960,Aluminosillicates,3.7950083,58971.0,68.93791556,1.27046546,2.697341889,3.996130824,12.17094213,0.0,0.0,4.126881436,0.790750049,6.00957498,0.0,0.0,0.0,0.0,0.0,0.0
8961,Aluminosillicates,4.867371796,56180.0,68.08682084,2.081575431,0.951218512,3.445887566,12.2056298,0.0,0.71800095,1.93156302,2.708270773,7.871044427,0.0,0.0,0.0,0.0,0.0,0.0
8962,Aluminosillicates,1.834773324,59752.0,81.20674491,0.0,0.0,5.90220727,9.091237932,0.0,0.0,3.79980728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8963,Aluminosillicates,1.349966045,53532.0,79.89014983,0.0,2.509983256,1.697352529,9.972835332,0.0,0.0,2.422725223,0.0,3.506958857,0.0,0.0,0.0,0.0,0.0,0.0
8985,Aluminosillicates,1.56690427,59293.0,80.01052737,2.79433988,0.0,4.898986593,9.883351624,0.0,0.0,2.412792854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8986,No Classification,1.431855217,53240.0,81.15949035,0.0,0.0,0.0,6.728948653,0.0,0.0,0.0,0.0,12.11155802,0.0,0.0,0.0,0.0,0.0,0.0
8987,Aluminosillicates,1.806972121,60257.0,77.92802453,1.767498255,0.0,4.150466993,10.59876531,0.0,1.239600871,0.0,0.0,4.315632954,0.0,0.0,0.0,0.0,0.0,0.0
8988,Sillica mixtures ,1.282665091,54565.0,76.19322538,0.0,5.475283042,0.0,9.960252792,0.0,0.0,3.306917846,0.0,5.064317957,0.0,0.0,0.0,0.0,0.0,0.0
8989,Aluminosillicates,1.509307922,58665.0,78.83994579,4.671602696,0.0,3.754346073,11.17863134,0.0,0.656474987,0.898991339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8990,Aluminosillicates,1.147250534,57967.0,84.87906456,0.0,0.0,1.54883815,6.596214324,0.0,0.0,0.0,0.0,6.97587803,0.0,0.0,0.0,0.0,0.0,0.0
8991,Aluminosillicates,2.449236765,58869.0,80.28689623,0.0,0.0,5.772658437,8.543016016,0.0,0.0,0.0,0.0,5.397433043,0.0,0.0,0.0,0.0,0.0,0.0
8992,Aluminosillicates,1.691203305,59772.0,77.20857263,5.472158641,0.0,4.594618455,10.88628396,0.0,0.0,1.838368177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8993,Aluminosillicates,0.993548107,56636.0,86.73616648,0.0,0.0,2.548905276,6.844455004,0.0,0.0,0.0,0.0,3.870470822,0.0,0.0,0.0,0.0,0.0,0.0
8994,Aluminosillicates,1.483939596,57270.0,79.66909409,2.896201424,0.0,4.437931255,10.03083438,0.0,0.0,2.965937182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8995,Sillica mixtures ,1.124971704,58902.0,79.1474402,0.0,2.62777023,0.0,8.217502385,0.0,0.0,2.632723376,0.0,7.374565303,0.0,0.0,0.0,0.0,0.0,0.0
8996,Aluminosillicates,1.820925781,54745.0,79.35778499,0.0,2.37185359,2.191929333,9.531184286,0.0,0.0,2.260118537,0.572504662,3.714620322,0.0,0.0,0.0,0.0,0.0,0.0
8997,Ca pure,2.993355016,59128.0,83.41171145,0.0,0.0,0.0,0.0,0.0,0.0,16.58828408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9029,Sillica mixtures ,7.62992932,53241.0,71.35733366,0.0,0.0,0.017734899,28.14669609,0.0,0.0,0.0,0.0,0.478229206,0.0,0.0,0.0,0.0,0.0,0.0
9030,Aluminosillicates,1.606780982,58645.0,84.71980691,0.0,0.0,2.673691511,8.289609849,0.0,0.0,1.665631495,0.0,2.651264518,0.0,0.0,0.0,0.0,0.0,0.0
9031,Aluminosillicates,2.381116289,53770.0,73.95398617,2.444619685,2.548019029,3.489759937,11.71592548,0.0,0.0,3.023364767,0.0,2.824330516,0.0,0.0,0.0,0.0,0.0,0.0
9032,Aluminosillicates,2.81917101,59803.0,75.08450747,1.451060548,4.010165483,3.941245377,9.071603417,0.0,0.0,2.042033151,0.531176059,3.868221119,0.0,0.0,0.0,0.0,0.0,0.0
