Id,Class,Area (µm²),Aspect Ratio,Breadth (µm),Direction (°),ECD (µm),Length (µm),Perimeter (µm),Count,O Wt%,O Wt% ?,Na Wt%,Na Wt% ?,Mg Wt%,Mg Wt% ?,Si Wt%,Si Wt% ?,P Wt%,P Wt% ?,S Wt%,S Wt% ?,Cl Wt%,Cl Wt% ?,Ca Wt%,Ca Wt% ?,Cu Wt%,Cu Wt% ?,,,,,,,,,,
371,Ca rich+NaCl,1.068517265,2.253423236,0.797584172,42.1875,1.166395488,1.797294705,4.266818918,54187,80.43162227,1.034092437,4.833300784,0.718985591,,,,,,,4.856132343,0.610611495,4.92537953,0.366121321,,,4.953561723,0.330796302,,,,,,,,,,
372,Sea aerosol (Cl),0.631170663,1.238838848,0.845965765,70.3125,0.896454934,1.048015254,2.904392478,61381,60.61269641,1.351390593,22.86251783,1.037646923,2.087844163,0.564347999,,,,,,,14.43693787,0.635754783,,,,,,,,,,,,,,
373,Sea aerosol (Cl),0.596381729,1.668033947,0.761911075,109.6875,0.871399335,1.270893538,3.282471084,59143,62.22416759,1.312211622,24.45029765,1.090583205,,,,,,,,,13.32553625,0.625077821,,,,,,,,,,,,,,
374,Aged Sea Aerosol,0.50692447,1.407673925,0.729159231,74.53125,0.803390491,1.026418436,2.826089835,52980,66.38482213,1.267035212,22.60854691,1.038895082,,,,,,,1.718422398,0.627208175,9.288211912,0.518072629,,,,,,,,,,,,,,
375,Sea aerosol (Cl),0.670929445,1.279331723,0.888529862,119.53125,0.924258568,1.136724439,3.093431781,52792,57.96943903,1.46307731,23.11988026,1.113876514,2.509578317,0.591944763,,,,,,,13.99734467,0.638906052,,,,,,,,,2.403756045,0.544938957,,,,
376,Sea aerosol (Cl),0.670929445,1.640688535,0.847433182,149.0625,0.924258568,1.390373907,3.605181359,59412,68.98312569,1.264173351,17.52040386,1.007305831,2.520743944,0.64187618,,,,,,,10.97573265,0.562326517,,,,,,,,,,,,,,
377,Sea aerosol (Cl),0.477105383,1.832491197,0.634474323,104.0625,0.77940326,1.162668612,2.959760808,54304,64.7877872,1.31074246,22.72084504,1.103738416,,,,,,,,,12.49137446,0.612164941,,,,,,,,,,,,,,
378,Sea aerosol (Cl),1.148034828,1.292141771,1.328530775,19.6875,1.209017511,1.716650108,6.076126902,55635,57.97324181,1.316754427,24.32625741,1.005769521,,,,,,,,,17.70050228,0.674314564,,,,,,,,,,,,,,
379,Sea aerosol (Cl),0.715658075,1.333534465,0.974777916,77.34375,0.954570145,1.299899947,3.888740313,62342,60.15896201,1.236072928,22.99649417,0.942418817,2.212624624,0.518106017,,,,,,,14.63191956,0.584300281,,,,,,,,,,,,,,
380,Gypsium,0.541713404,1.490511955,0.7342188,164.53125,0.830500408,1.094361899,2.747787192,61914,89.48258758,0.950268749,,,,,,,,,4.654481634,0.804533903,1.720015518,0.378708425,,,4.142911732,0.395527761,,,,,,,,,,
381,Sea aerosol (Cl),0.596381729,1.249372423,0.959242396,28.125,0.871399335,1.198450997,3.605181359,60049,59.97490287,1.423117612,22.22749591,1.052464172,1.870949194,0.621355185,,,,,,,15.92664719,0.694575161,,,,,,,,,,,,,,
382,Sea aerosol (Cl),0.516864165,1.617746217,0.634474323,74.53125,0.811228633,1.026418436,2.659984846,52423,62.67197728,1.448649727,21.0403651,1.105631609,2.53750775,0.626076525,,,,,,,13.75015378,0.672617927,,,,,,,,,,,,,,
383,Sea aerosol (Cl),0.680869141,1.75320637,0.828958753,75.9375,0.931079757,1.453335765,3.738852332,55061,54.36653495,1.394245774,25.77488422,1.001716591,1.909187436,0.490719639,,,,,,,17.94939637,0.679656724,,,,,,,,,,,,,,
384,Sea aerosol (Cl),0.735537466,1.247381512,0.986960059,102.65625,0.967737252,1.231115731,4.006194277,55461,60.74806452,1.294787135,22.62689322,0.994442403,2.686383203,0.540544232,,,,,,,13.93865645,0.595635874,,,,,,,,,,,,,,
385,Aged Sea Aerosol,0.859783659,1.556794414,0.845965765,15.46875,1.046284166,1.316994777,3.38370804,55829,85.95475554,2.192582004,6.761313975,1.701064035,,,,,,,4.891647026,1.464929245,2.392282337,0.709552737,,,,,,,,,,,,,,
386,Oxigen+Cu(trace),0.521834013,2.137685218,0.704971471,78.75,0.81511944,1.507007091,4.006194277,53133,90.95667601,2.381487191,,,,,,,,,,,,,,,,,,,,,9.043323249,2.381487004,,,,
387,Aged Sea Aerosol,0.482075231,1.264906513,0.747735161,63.28125,0.783452135,0.945815075,2.487162552,59366,83.00479054,2.441189811,8.87298733,1.913700625,,,,,,,3.716964275,1.404903736,,,,,,,,,,,4.405258223,1.268243603,,,,
388,Aged Sea Aerosol,0.561592795,1.204618984,0.837875842,25.3125,0.845601652,1.009321145,2.920609487,59218,76.79280043,1.351714507,14.51695859,1.032242458,2.200454287,0.658016792,,,,,1.829939336,0.74540819,4.659853876,0.441428972,,,,,,,,,,,,,,
389,Sillica mixtures ,1.133125285,1.488885794,1.064025551,158.90625,1.201141092,1.584212528,4.100713928,55682,85.02227068,2.588866837,,,,,2.094935998,2.76537966,9.216288477,0.701397238,,,,,1.263541542,0.414251722,,,,,2.402959019,0.618812907,,,,,,
390,Sillica mixtures ,0.646080207,2.3962027,0.72364258,153.28125,0.906981184,1.733994304,4.495009542,54937,87.13443875,3.734814376,5.369456857,1.542150322,,,0.600313209,3.840921447,6.89579621,0.808833446,,,,,,,,,,,,,,,,,,
391,Aged Sea Aerosol,0.730567618,1.974824654,0.802204147,111.09375,0.964462328,1.584212528,4.589529193,55593,69.83190179,1.334100869,22.20630199,1.116465311,,,,,,,7.96180442,0.915078167,,,,,,,,,,,,,,,,
392,Sea aerosol (Cl),0.551653099,1.760829962,0.684110763,68.90625,0.838085044,1.204602728,3.077214773,53973,60.22651792,1.380089577,23.47528785,1.063875947,1.919856481,0.590582006,,,,,,,14.37833905,0.641763164,,,,,,,,,,,,,,
393,Sea aerosol (Cl),0.57153249,1.133446923,0.845965765,16.875,0.853052031,0.958857293,2.676201854,56008,58.88925791,1.285153721,24.78038818,1.00608021,,,,,,,,,16.33035541,0.642588036,,,,,,,,,,,,,,
394,Sea aerosol (Cl),0.57153249,1.427851317,0.797584172,112.5,0.853052031,1.13883161,3.015129138,59502,74.79943037,1.386055723,18.28181595,1.163158473,,,,,,,1.346075535,0.817759894,5.572676286,0.500865048,,,,,,,,,,,,,,
395,Sea aerosol (Cl),0.477105383,1.443096239,0.711261251,105.46875,0.77940326,1.026418436,2.809872827,60164,64.35468793,1.432138495,20.35682201,1.11213224,2.206430212,0.667591393,,,,,,,13.0820632,0.669686403,,,,,,,,,,,,,,
396,Oxygen only,0.61626112,1.304368294,0.845965765,153.28125,0.885803606,1.103450921,3.005629434,55823,100,0.000992424,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Sea aerosol (Cl),0.496984774,1.431713354,0.704971471,102.65625,0.795475121,1.009317069,2.676201854,60890,59.68065858,1.338622905,23.125422,1.013883203,2.102588303,0.572855677,,,,,,,15.09132385,0.636209548,,,,,,,,,,,,,,
398,Sea aerosol (Cl),0.487045079,1.455971595,0.704971471,105.46875,0.787480193,1.026418436,2.786938514,53320,58.5150063,1.344113983,25.3457427,1.049552485,,,,,,,,,16.13924354,0.659607816,,,,,,,,,,,,,,
401,Sea aerosol (Cl),0.596381729,1.526776348,0.825980026,26.71875,0.871399335,1.261086767,3.227102754,53686,62.00249195,1.286008302,25.26214123,1.067408547,,,,,,,,,12.73536682,0.596672716,,,,,,,,,,,,,,
402,Sea aerosol (Cl),0.849843964,1.276898394,0.99530605,146.25,1.040218699,1.270904697,3.683484002,53581,56.96255565,1.403587405,23.91264439,1.029002387,1.774960384,0.538265985,,,,,,,17.34983325,0.695420057,,,,,,,,,,,,,,
403,Sea aerosol (Cl),0.511894317,1.382474449,0.75807206,70.3125,0.807319074,1.048015254,2.809872827,61834,64.18330669,1.329861209,22.20069468,1.103353873,,,,,,,,,13.61599714,0.641095079,,,,,,,,,,,,,,
404,Sea aerosol (Cl),0.685838988,1.408883426,0.855005252,111.09375,0.93447168,1.204602728,3.093431781,62261,63.8255775,1.256543491,21.42840922,0.991548132,2.062197402,0.581940077,,,,,,,12.68381774,0.5722248,,,,,,,,,,,,,,
405,Sea aerosol (Cl),0.457225992,1.560581243,0.677594961,36.5625,0.762992932,1.057441987,3.210885745,61416,66.46946669,1.284433901,21.44775689,1.087117195,,,,,,,,,12.08277419,0.614326028,,,,,,,,,,,,,,
406,Sea aerosol (Cl),0.551653099,1.394147641,0.773518072,78.75,0.838085044,1.078398395,2.9435438,55888,60.00293493,1.391844917,22.91177511,1.048792899,1.684179716,0.551539566,,,,,,,15.4011175,0.664451905,,,,,,,,,,,,,,
407,Aluminosillicates,3.155853316,1.323331308,1.863775583,120.9375,2.00453417,2.46639258,6.744481766,57354,75.09250641,1.389585342,,,1.992622577,0.31949773,8.372429758,1.47001883,10.58733761,0.449651107,,,0.831507891,0.202336279,3.123591654,0.249989913,,,,,,,,,,,,
Min,,0.447286297,1.086103228,0.536675,7.03125,0.754653961,0.891723004,2.353491579,,54.33104038,,1.867741905,,1.014580671,,0.600313209,,1.057631336,,0.528679648,,0.644575525,,0.687533012,,0.798983406,,2.869841084,,1.474782452,,1.392522454,,,,,
Max,,11.26664483,3.491940989,2.923951965,168.75,3.787497556,6.720860811,19.39226814,,100,,28.60375345,,6.495831162,,8.372429758,,13.73250037,,7.96180442,,17.94939637,,3.800035268,,6.223846227,,8.296796679,,19.09704953,,9.043323249,,,,,
Mean,,0.88299699,1.562416456,0.886440275,89.85351563,0.979860894,1.370022462,3.76636541,,76.7185438,,20.16062983,,2.811215739,,5.015677378,,7.900414836,,3.242411676,,11.16207907,,2.395964696,,2.810593343,,4.513363385,,5.122727574,,3.715677402,,,,,
Std Dev,,1.208063752,0.410016855,0.354809958,36.56344999,0.405987795,0.715672893,2.19205136,,15.41225312,,6.338602823,,1.592809753,,2.309553502,,3.234477418,,2.191686029,,5.415701915,,0.929123318,,1.914675437,,1.678601834,,4.076992467,,2.576825758,,,,,
Id,Class,Area (µm²),Aspect Ratio,Breadth (µm),Direction (°),ECD (µm),Length (µm),Perimeter (µm),Count,O Wt%,O Wt% ?,Na Wt%,Na Wt% ?,Mg Wt%,Mg Wt% ?,Al Wt%,Al Wt% ?,Si Wt%,Si Wt% ?,P Wt%,P Wt% ?,S Wt%,S Wt% ?,Cl Wt%,Cl Wt% ?,K Wt%,K Wt% ?,Ca Wt%,Ca Wt% ?,Ti Wt%,Ti Wt% ?,Cr Wt%,Cr Wt% ?,Fe Wt%,Fe Wt% ?,Cu Wt%,Cu Wt% ?
407,Sea aerosol (Cl),0.641110359,1.864485475,0.797584172,59.0625,0.90348606,1.487084103,4.227667596,55509,66.13172889,1.123407017,22.21235931,0.923750456,1.991564222,0.51569771,,,,,,,,,9.664345533,0.461704331,,,,,,,,,,,,
408,Sea aerosol (Cl),0.596381729,1.946947935,0.801518741,108.28125,0.871399335,1.560515258,3.904957321,53230,60.41920185,1.391987782,24.93239194,1.126289461,,,,,,,,,,,14.64840174,0.674183713,,,,,,,,,,,,
409,Sea aerosol (Cl),0.526803861,1.637157346,0.680847054,71.71875,0.818991763,1.114653756,2.904392478,62496,66.36193991,1.19066108,22.84685969,1.029261108,,,,,,,,,,,10.79119891,0.532000978,,,,,,,,,,,,
411,Sillica mixtures ,3.121064382,1.200953559,1.944111419,119.53125,1.993454939,2.334787528,6.477139821,61121,82.24185109,1.262913365,,,,,2.27532275,1.336538326,13.41946125,0.483697606,,,,,,,0.649419846,0.189516309,,,,,,,1.413949113,0.297730067,,
412,Sea aerosol (Cl),0.586442034,1.329115474,0.882751725,57.65625,0.864107162,1.173278977,3.455293378,55991,62.28931546,1.209486648,24.62183237,0.998136215,,,,,,,,,,,13.08884919,0.557359913,,,,,,,,,,,,
414,Sea aerosol (Cl),0.670929445,1.261965261,0.883268177,18.28125,0.924258568,1.114653756,3.093431781,61903,62.49027252,1.269626711,23.01697135,1.03155775,,,,,,,,,,,14.49275017,0.623799628,,,,,,,,,,,,
415,Sea aerosol (Cl),0.536743556,1.606269958,0.726478066,64.6875,0.826681995,1.166919892,3.187951432,56034,71.96641564,1.032432169,21.33518457,0.949278474,,,,,,,,,,,6.698405743,0.414688978,,,,,,,,,,,,
416,Sea aerosol (Cl),0.899542441,1.176042568,1.046829225,77.34375,1.070202321,1.231115731,3.738852332,52216,62.37201691,1.325626951,22.78262377,1.040440612,1.917887479,0.58625089,,,,,,,,,12.92747706,0.60529667,,,,,,,,,,,,
417,Metallic Cr,0.626200816,1.14391932,0.897282193,105.46875,0.892918608,1.026418436,2.826089835,58540,91.85587764,1.144831069,,,,,,,,,,,,,,,,,,,,,8.144120872,1.144830883,,,,
418,Sea aerosol (Cl),0.472135536,1.266216506,0.775468618,68.90625,0.775333241,0.981911164,3.093431781,54377,62.42200732,1.320060622,24.19130951,1.084756106,,,,,,,,,,,13.3866787,0.615693489,,,,,,,,,,,,
419,Sea aerosol (Cl),0.511894317,1.193844169,0.820298412,30.9375,0.807319074,0.979308477,3.093431781,61832,65.08405805,1.296943054,20.83355486,1.069467887,,,,,,,,,,,14.08238113,0.642565405,,,,,,,,,,,,
420,Sea aerosol (Cl),0.576502338,1.411631274,0.837121029,106.875,0.856752925,1.181706225,3.171734424,53641,65.78054428,1.291613001,20.47929168,0.983150676,2.656395175,0.559436483,,,,,,,0.987975206,0.628518406,10.09578928,0.521111535,,,,,,,,,,,,
421,Sea aerosol (Cl),0.452256145,1.410377978,0.694358883,120.9375,0.758834901,0.979308477,2.526313873,53917,60.89584827,1.336565427,21.44928426,1.002439018,2.416781895,0.549395941,,,,,,,,,15.23808688,0.642655883,,,,,,,,,,,,
422,Sea aerosol (Cl),0.984029853,1.558009793,1.052442763,115.3125,1.119332713,1.639716132,4.234384901,56990,73.80926609,1.363685448,15.69324881,1.122211572,4.020655528,0.741755869,,,,,,,,,6.476833671,0.537988078,,,,,,,,,,,,
423,Sea aerosol (Cl),0.46219584,1.581133141,0.704971471,71.71875,0.767128425,1.114653756,3.093431781,60304,67.03348756,1.39589468,18.71213913,1.106250472,2.263009921,0.679260259,,,,,,,,,11.99135631,0.636864314,,,,,,,,,,,,
424,Sea aerosol (Cl),0.690808836,1.240665623,1.024373267,56.25,0.937851336,1.270904697,4.08449692,55733,61.52287722,1.290030126,23.05665314,1.00826947,1.86586678,0.545168761,,,,,,,,,13.55460286,0.588037446,,,,,,,,,,,,
425,Sea aerosol (Cl),0.755416857,1.282934809,0.909570684,115.3125,0.980727595,1.166919892,3.210885745,53749,60.68565845,1.404376421,23.25781137,1.083645411,2.097183838,0.621581404,,,,,,,,,13.9593482,0.647501647,,,,,,,,,,,,
428,Gypsium,0.695778684,2.717153541,0.661469752,25.3125,0.941218856,1.797314878,4.416706899,53059,91.27186537,0.938330218,,,,,,,,,,,3.928892687,0.858730823,,,,,4.799243808,0.427209586,,,,,,,,
429,Sea aerosol (Cl),0.576502338,1.617238816,0.752495199,80.15625,0.856752925,1.216964445,3.204168441,56419,62.27431893,1.204434223,22.99694568,0.920398626,1.672139391,0.490545528,,,,,,,0.608676672,0.507664634,12.4479197,0.519314175,,,,,,,,,,,,
430,Sea aerosol (Cl),0.596381729,1.351460562,0.775468618,160.3125,0.871399335,1.048015254,2.793655819,56981,62.57399321,1.25296656,23.41522872,1.023876388,,,,,,,,,,,14.01077807,0.602427777,,,,,,,,,,,,
431,Sea aerosol (Cl),0.467165688,1.817679954,0.687231977,106.875,0.771241744,1.249167789,3.109648789,59744,64.79452252,1.279573794,21.66149467,1.06196953,,,,,,,,,,,13.54398578,0.628314633,,,,,,,,,,,,
432,Sea aerosol (Cl),0.531773708,1.820382721,0.698152472,56.25,0.822845863,1.270904697,3.75506934,59774,72.20790386,1.326369029,17.70232171,1.180157345,,,,,,,,,,,10.08977145,0.607068418,,,,,,,,,,,,
433,Sea aerosol (Cl),0.472135536,1.40339232,0.699669757,111.09375,0.775333241,0.981911164,2.620833524,56693,58.2316339,1.340755075,22.55405039,0.972160231,2.537075616,0.530393515,,,,,,,,,16.67723954,0.656035822,,,,,,,,,,,,
434,Sea aerosol (Cl),0.472135536,1.812175192,0.652092706,106.875,0.775333241,1.181706225,2.9435438,60977,62.51705885,1.343910769,20.70222348,1.028511953,2.23508738,0.586256711,,,,,,,,,14.54562992,0.643167645,,,,,,,,,,,,
435,Sea aerosol (Cl),0.760386705,1.236931558,0.996980215,59.0625,0.983948384,1.23319629,4.006194277,55840,56.15691543,1.37238726,25.00813901,1.008156873,1.911734417,0.517185358,,,,,,,,,16.9232145,0.659258896,,,,,,,,,,,,
436,Ca rich+NaCl,0.695778684,1.284805275,0.913195953,32.34375,0.941218856,1.173278977,3.976542659,60032,85.12507677,1.345488522,3.217917308,1.004805043,,,,,,,,,4.603849724,0.833055098,2.662895992,0.416287081,,,4.390262812,0.426290091,,,,,,,,
437,Ca rich,0.492014926,1.225649072,0.747735161,112.5,0.791487752,0.916460906,2.44801123,51975,87.46134043,1.068586763,,,,,,,3.397279978,0.434800284,,,5.16416207,0.905340817,,,,,3.97721082,0.428782357,,,,,,,,
438,Sea aerosol (Cl),0.944271071,1.245223403,1.127954353,73.125,1.096486785,1.404555157,4.211450588,54483,60.10023952,1.314793061,21.93340212,0.978262443,1.76744163,0.525198644,,,,,,,,,16.19891077,0.650492543,,,,,,,,,,,,
439,Silica mixtures +NaCl,0.586442034,2.343879282,0.634474323,95.625,0.864107162,1.487131222,3.549813029,52905,82.22610354,1.327939797,6.657344103,1.001481246,,,,,7.935703546,0.533502083,,,0.288898917,0.802171137,2.891948819,0.437062094,,,,,,,,,,,,
440,Metallic Cr,1.27725087,1.61244939,1.057457206,97.03125,1.27524363,1.705096227,4.328904553,55710,90.18065929,2.147045732,,,,,,,,,,,,,,,,,,,,,3.755480796,1.090972964,,,6.063862517,1.936558075
441,Oxygen only,0.452256145,2.164068689,0.562350193,80.15625,0.758834901,1.216964445,2.99891213,58489,100,0.000684155,,,,,,,,,,,,,,,,,,,,,,,,,,
442,Oxigen+Cu(trace),0.511894317,1.313180408,1.057457206,113.90625,0.807319074,1.388632085,4.755634183,53146,92.56207943,2.209248208,,,,,,,,,,,,,,,,,,,,,,,,,7.43791759,2.209248021
443,Sea aerosol,0.820024877,1.117497917,1.057457206,73.125,1.021806294,1.181706225,3.967042956,60078,92.46321321,2.040071413,7.536782324,2.040071785,,,,,,,,,,,,,,,,,,,,,,,,
444,Sillica mixtures ,0.452256145,1.354534198,0.694358883,77.34375,0.758834901,0.940532852,2.50337956,55436,85.65394282,1.110153925,,,4.688921943,0.762329996,0,2.662694268,4.22151275,0.521386042,,,,,1.863569953,0.461619906,,,3.572050482,0.462606922,,,,,,,,
445,Sillica mixtures ,1.674838689,1.277668255,1.409942941,149.0625,1.460298206,1.801439337,5.375338022,58610,79.60820198,2.112226933,,,2.778696269,0.568075338,4.332885891,2.155003324,7.397200912,0.529937865,,,1.789993048,0.777481357,,,,,,,,,,,4.093022272,0.540481322,,
446,Silica mixtures +NaCl,0.50692447,1.309699647,0.747735161,120.9375,0.803390491,0.979308477,2.581682203,55326,85.07169485,1.924167387,6.366666406,1.733296923,,,,,5.22685647,0.791936833,,,,,3.334785625,0.76988223,,,,,,,,,,,,
447,Sea aerosol (Cl),0.536743556,1.581133141,0.704971471,71.71875,0.826681995,1.114653756,3.093431781,54263,61.81545854,1.297876704,22.75730222,1.036963146,,,,,,,,,,,15.42723775,0.653046975,,,,,,,,,,,,
448,Aged Sea Aerosol,0.492014926,2.557229427,0.616414416,99.84375,0.791487752,1.576313084,3.667266993,58441,73.98239374,1.590110734,16.72228724,1.197690051,2.302931435,0.773074059,,,,,,,3.340685368,0.983435381,3.651696444,0.503425486,,,,,,,,,,,,
449,Sea aerosol (Cl),0.601351577,1.767045083,0.69788615,149.0625,0.875022633,1.23319629,3.093431781,52870,68.87034178,1.17912842,22.32820541,1.04790125,,,,,,,,,,,8.801459521,0.514109619,,,,,,,,,,,,
450,Sea aerosol (Cl),0.511894317,1.477569206,0.694666911,74.53125,0.807319074,1.026418436,2.809872827,56276,60.47585607,1.236549672,23.43621254,0.968817063,,,,,,,,,,,16.08793437,0.623750128,,,,,,,,,,,,
451,Aluminosillicates,1.853753208,1.678457557,1.2793898,112.5,1.53631764,2.147401478,5.737199618,55637,83.30783844,1.837790571,,,,,4.918436706,1.877651177,9.697423875,0.536030997,,,2.076297998,0.683590025,,,,,,,,,,,,,,
452,Sea aerosol (Cl),0.492014926,1.780672636,0.663629126,73.125,0.791487752,1.181706225,2.904392478,55594,57.30621815,1.339942683,24.27330613,0.994876772,2.212011814,0.510070333,,,,,,,,,16.20845795,0.638839416,,,,,,,,,,,,
453,Sea aerosol (Cl),0.477105383,1.228911037,0.769636733,116.71875,0.77940326,0.945815075,2.581682203,61756,63.39903474,1.32225994,22.21878767,1.046191808,1.757495478,0.600967649,,,,,,,,,12.62467653,0.59851734,,,,,,,,,,,,
454,Sea aerosol (Cl),0.576502338,1.438550466,0.845965765,99.84375,0.856752925,1.216964445,3.566030037,61283,67.65555143,1.279548835,17.68018305,0.998727698,2.595887706,0.602541771,,,2.03903541,0.357019249,,,,,10.0293383,0.543894339,,,,,,,,,,,,
455,Sea aerosol (Cl),0.566562643,1.229770221,0.897282193,26.71875,0.849335011,1.103450921,3.148800111,52574,64.28363323,1.343091484,22.5889042,1.116013248,,,,,,,,,,,13.12745959,0.640653213,,,,,,,,,,,,
456,Oxygen only,0.531773708,2.147560202,0.69788615,130.78125,0.822845863,1.498752522,3.840089288,60423,100,0.000941604,,,,,,,,,,,,,,,,,,,,,,,,,,
457,Sea aerosol (Cl),0.457225992,1.418737709,0.69210197,111.09375,0.762992932,0.981911164,2.715353176,55080,64.2980516,1.34376986,22.15676457,1.114151906,,,,,,,,,,,13.5451898,0.649688579,,,,,,,,,,,,
458,Sea aerosol (Cl),0.631170663,1.204032271,0.916462912,63.28125,0.896454934,1.103450921,3.833371983,55425,62.06448078,1.312713604,21.55716717,1.003916748,2.250385471,0.54879277,,,,,,,,,14.12796825,0.614550756,,,,,,,,,,,,
459,Sea aerosol (Cl),0.561592795,1.940371241,0.634474323,102.65625,0.845601652,1.231115731,3.132583102,62000,64.01634216,1.256282348,22.45157063,1.008528844,1.8231038,0.58355853,,,,,,,,,11.7089808,0.553797884,,,,,,,,,,,,
460,Sea aerosol (Cl),0.596381729,1.623141982,0.776941747,63.28125,0.871399335,1.261086767,3.282471084,54853,60.50894856,1.283059083,24.61024821,1.032531448,,,,,,,,,,,14.88080025,0.625321921,,,,,,,,,,,,
461,Sea aerosol (Cl),0.601351577,1.265472888,0.797584172,64.6875,0.875022633,1.009321145,2.731570184,52868,61.14623547,1.393265184,23.58257622,1.093244273,2.1036461,0.636606617,,,,,,,,,13.16754371,0.626550661,,,,,,,,,,,,
462,Aluminosillicates+NaCl,5.948907748,2.266446514,1.882707288,7.03125,2.752159987,4.267055369,10.3010121,52031,76.29216313,1.323435362,2.029667236,0.428431574,1.955312863,0.275373762,4.687160626,1.212301292,5.699657649,0.313721155,,,1.064288337,0.343163311,0.647694245,0.169791817,1.713927276,0.184164545,3.225498646,0.223450968,0.665932242,0.164810359,,,2.018698119,0.255475892,,
463,Sea aerosol (Cl),0.944271071,1.353180007,1.026199084,113.90625,1.096486785,1.388632085,3.817154975,55421,61.25173569,1.288377028,21.95177972,0.987110473,2.155980095,0.539317029,,,,,,,,,14.64050561,0.606424548,,,,,,,,,,,,
464,Sea aerosol (Cl),0.447286297,1.537159881,0.739496556,29.53125,0.754653961,1.136724439,3.243319762,54176,63.58088255,1.361100096,22.23854214,1.109254919,,,,,,,,,,,14.18058127,0.668414356,,,,,,,,,,,,
465,Aged Sea Aerosol,0.735537466,1.717960497,0.845965765,75.9375,0.967737252,1.453335765,4.13986525,55539,61.73638105,1.319121383,21.0719049,0.969086401,2.304349281,0.53162314,,,,,,,1.413301844,0.550607452,13.47406209,0.592633197,,,,,,,,,,,,
466,Sillica mixtures ,0.805115334,1.495926389,0.914964493,125.15625,1.012474534,1.368719531,3.605181359,58869,80.64126968,2.149190195,,,4.259419814,0.633741962,2.682454512,2.32572332,6.778434664,0.528095104,,,,,,,,,,,,,,,5.638425052,0.581719261,,
